No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
21830,2015,7,27,19,2,66,59,52,24,53.11,1007,35,SW,5,0,0
21831,2015,7,27,20,2,73,67,63,26,63.23,1007,34,SE,3,0,0
21832,2015,7,27,21,2,78,48,61,26,63.23,1008,34,SE,6,0,0
21833,2015,7,27,22,2,70,55,52,24,59.36,1008,33,SE,9,0,0
21834,2015,7,27,23,2,69,53,54,27,75.01,1008,32,SE,13,NA,NA
21835,2015,7,28,0,2,68,50,53,26,74.85,1008,31,SW,4,0,0
21836,2015,7,28,1,2,53,41,45,26,74.85,1007,31,SW,8,NA,NA
21837,2015,7,28,2,2,46,38,43,26,74.85,1007,31,SW,11,0,0
21838,2015,7,28,3,2,45,33,39,26,74.85,1007,31,SW,13,0,0
21839,2015,7,28,4,2,50,45,45,26,79.25,1007,30,SW,16,0,0
21840,2015,7,28,5,2,57,45,45,26,83.94,1007,29,SW,18,NA,NA
21841,2015,7,28,6,2,59,55,51,26,79.25,1008,30,SW,20,0,0
21842,2015,7,28,7,2,68,59,57,27,75.01,1008,32,SW,22,0,0
21843,2015,7,28,8,2,63,48,52,27,67.06,1009,34,SW,25,0,0
21844,2015,7,28,9,2,60,46,49,26,63.23,1009,34,SW,28,0,0
21845,2015,7,28,10,2,52,43,42,26,59.82,1009,35,NW,4,0,0
21846,2015,7,28,11,2,47,31,36,24,50.27,1008,36,NW,9,0,0
21847,2015,7,28,12,2,42,29,37,24,50.27,1008,36,NW,13,0,0
21848,2015,7,28,13,2,39,27,33,23,44.82,1008,37,NW,18,0,0
21849,2015,7,28,14,2,38,22,29,24,47.6,1007,37,NW,21,0,0
21850,2015,7,28,15,2,41,30,29,23,42.45,1007,38,SW,4,0,0
21851,2015,7,28,16,2,41,31,27,24,45.09,1007,38,SW,7,0,0
21852,2015,7,28,17,2,53,61,24,23,44.82,1006,37,SW,10,0,0
21853,2015,7,28,18,2,85,70,24,22,44.55,1006,36,SW,14,0,0
21854,2015,7,28,19,2,88,63,28,22,47.07,1007,35,SW,17,0,0
21855,2015,7,28,20,2,79,49,49,24,59.36,1007,33,SW,24,0,0
21856,2015,7,28,21,2,69,59,52,25,63.01,1008,33,SW,28,0,0
21857,2015,7,28,22,2,70,54,56,24,62.79,1008,32,SW,31,0,0
21858,2015,7,28,23,2,59,49,42,24,62.79,1008,32,SW,35,0,0
21859,2015,7,29,0,2,45,40,32,24,66.45,1007,31,SW,38,0,0
21860,2015,7,29,1,2,38,36,32,24,66.45,1007,31,SW,42,0,0
21861,2015,7,29,2,2,37,30,32,24,66.45,1006,31,SW,45,NA,NA
21862,2015,7,29,3,2,41,37,33,25,74.69,1007,30,SW,48,NA,NA
21863,2015,7,29,4,2,50,39,42,25,74.69,1007,30,SW,51,NA,NA
21864,2015,7,29,5,2,55,46,46,25,74.69,1007,30,SW,54,NA,NA
21865,2015,7,29,6,2,58,47,49,26,79.25,1008,30,SW,56,NA,NA
21866,2015,7,29,7,2,62,52,56,26,74.85,1008,31,SW,59,NA,NA
21867,2015,7,29,8,2,69,54,60,26,70.73,1008,32,SW,62,NA,NA
21868,2015,7,29,9,2,62,41,48,26,66.86,1008,33,SW,64,NA,NA
21869,2015,7,29,10,2,53,39,42,26,59.82,1009,35,SW,67,0,0
21870,2015,7,29,11,2,55,35,41,24,47.6,1008,37,SW,71,0,0
21871,2015,7,29,12,2,43,38,33,23,44.82,1008,37,SW,75,0,0
21872,2015,7,29,13,2,43,38,30,23,42.45,1007,38,SW,77,0,0
21873,2015,7,29,14,2,48,26,29,22,39.96,1007,38,SW,80,NA,NA
21874,2015,7,29,15,2,54,35,30,22,39.96,1006,38,NW,3,NA,NA
21875,2015,7,29,16,2,55,38,31,21,37.59,1006,38,SW,3,NA,NA
21876,2015,7,29,17,2,60,57,56,21,37.59,1005,38,SW,6,NA,NA
21877,2015,7,29,18,2,68,41,52,23,50.01,1006,35,SE,7,NA,NA
21878,2015,7,29,19,2,54,45,44,23,55.89,1006,33,SE,13,NA,NA
21879,2015,7,29,20,2,66,59,55,23,55.89,1007,33,SE,18,NA,NA
21880,2015,7,29,21,2,67,48,51,25,66.66,1008,32,SE,25,NA,NA
21881,2015,7,29,22,2,60,48,46,25,70.54,1008,31,SE,30,NA,NA
21882,2015,7,29,23,2,54,40,44,25,70.54,1007,31,SW,5,NA,NA
21883,2015,7,30,0,2,49,36,34,23,62.57,1007,31,SW,10,NA,NA
21884,2015,7,30,1,2,31,22,25,21,58.65,1007,30,SW,14,NA,NA
21885,2015,7,30,2,2,25,18,21,20,58.42,1007,29,SW,20,NA,NA
21886,2015,7,30,3,2,22,15,19,21,65.83,1007,28,SW,23,NA,NA
21887,2015,7,30,4,2,21,16,17,21,69.79,1008,27,SW,25,NA,NA
21888,2015,7,30,5,2,19,17,18,21,69.79,1008,27,SW,28,NA,NA
21889,2015,7,30,6,2,19,20,19,21,65.83,1008,28,SW,30,NA,NA
21890,2015,7,30,7,2,20,22,21,21,58.65,1008,30,SW,33,NA,NA
21891,2015,7,30,8,2,27,27,25,22,62.35,1009,30,SW,37,NA,NA
21892,2015,7,30,9,2,30,26,25,22,55.65,1009,32,SW,40,NA,NA
21893,2015,7,30,10,2,32,29,28,21,49.49,1009,33,SW,44,NA,NA
21894,2015,7,30,11,2,36,34,31,22,49.75,1009,34,SW,48,NA,NA
21895,2015,7,30,12,2,43,34,35,22,49.75,1009,34,SW,50,NA,NA
21896,2015,7,30,13,2,45,32,36,21,44.28,1008,35,SW,52,NA,NA
21897,2015,7,30,14,2,48,27,33,22,44.55,1007,36,SW,55,NA,NA
21898,2015,7,30,15,2,53,37,41,21,41.91,1007,36,SW,57,NA,NA
21899,2015,7,30,16,2,53,35,40,21,41.91,1007,36,SW,60,NA,NA
21900,2015,7,30,17,2,44,32,34,20,39.41,1006,36,SW,64,NA,NA
21901,2015,7,30,18,2,45,49,40,21,44.28,1006,35,SW,68,NA,NA
21902,2015,7,30,19,2,66,55,50,23,55.89,1006,33,SW,73,NA,NA
21903,2015,7,30,20,2,62,46,51,23,59.13,1007,32,SW,77,NA,NA
21904,2015,7,30,21,2,53,45,47,23,62.57,1008,31,SW,81,NA,NA
21905,2015,7,30,22,2,48,39,44,23,62.57,1008,31,SW,85,NA,NA
21906,2015,7,30,23,2,43,36,41,23,66.25,1008,30,SE,3,NA,NA
21907,2015,7,31,0,2,44,36,38,24,70.36,1008,30,SW,4,NA,NA
21908,2015,7,31,1,2,43,39,39,24,74.52,1008,29,SW,8,NA,NA
21909,2015,7,31,2,2,46,40,40,25,79.11,1008,29,SW,11,NA,NA
21910,2015,7,31,3,2,48,41,46,24,74.52,1008,29,SW,14,NA,NA
21911,2015,7,31,4,2,48,36,48,24,74.52,1008,29,SW,17,NA,NA
21912,2015,7,31,5,2,48,42,48,24,70.36,1008,30,SW,19,NA,NA
21913,2015,7,31,6,2,44,35,43,25,74.69,1008,30,SW,22,NA,NA
21914,2015,7,31,7,2,44,29,38,24,62.79,1008,32,SW,26,NA,NA
21915,2015,7,31,8,2,40,34,34,24,59.36,1009,33,SW,30,NA,NA
21916,2015,7,31,9,2,39,35,37,24,56.14,1009,34,SW,35,NA,NA
21917,2015,7,31,10,2,36,34,35,24,53.11,1009,35,SW,39,NA,NA
21918,2015,7,31,11,2,21,29,32,23,50.01,1008,35,NW,3,NA,NA
21919,2015,7,31,12,2,45,41,38,23,47.33,1008,36,SW,5,NA,NA
21920,2015,7,31,13,2,67,39,40,24,47.6,1007,37,SW,8,NA,NA
21921,2015,7,31,14,2,68,38,38,23,42.45,1006,38,SW,12,NA,NA
21922,2015,7,31,15,2,47,38,35,21,39.68,1006,37,NW,4,NA,NA
21923,2015,7,31,16,2,43,36,31,21,39.68,1006,37,NW,8,NA,NA
21924,2015,7,31,17,2,45,48,38,22,42.18,1006,37,SW,3,NA,NA
21925,2015,7,31,18,2,59,51,51,24,53.11,1006,35,SW,9,NA,NA
21926,2015,7,31,19,2,56,30,50,23,55.89,1006,33,SE,5,NA,NA
21927,2015,7,31,20,2,37,31,38,23,59.13,1007,32,SE,10,NA,NA
21928,2015,7,31,21,2,35,27,35,23,59.13,1008,32,SE,14,NA,NA
21929,2015,7,31,22,2,33,31,36,23,62.57,1008,31,SE,18,NA,NA
21930,2015,7,31,23,2,33,34,36,24,66.45,1008,31,SE,21,NA,NA
21931,2015,8,1,0,2,38,35,40,24,66.45,1008,31,SE,24,NA,NA
21932,2015,8,1,1,2,36,38,41,24,70.36,1007,30,SE,27,NA,NA
21933,2015,8,1,2,2,43,42,41,25,74.69,1007,30,SE,31,NA,NA
21934,2015,8,1,3,2,45,43,46,25,79.11,1007,29,SE,34,NA,NA
21935,2015,8,1,4,2,50,39,47,25,79.11,1007,29,SE,37,NA,NA
21936,2015,8,1,5,2,50,43,50,25,79.11,1008,29,SE,39,NA,NA
21937,2015,8,1,6,2,54,41,51,26,83.94,1008,29,SE,40,0,0
21938,2015,8,1,7,2,61,55,59,26,74.85,1009,31,SW,2,0,0
21939,2015,8,1,8,2,70,62,71,26,70.73,1009,32,SW,6,0,0
21940,2015,8,1,9,2,75,57,68,26,63.23,1009,34,SW,9,0,0
21941,2015,8,1,10,2,62,43,51,26,59.82,1009,35,SW,12,0,0
21942,2015,8,1,11,2,49,34,NA,24,50.27,1009,36,SW,15,0,0
21943,2015,8,1,12,2,45,32,NA,23,44.82,1009,37,cv,2,0,0
21944,2015,8,1,13,2,38,47,NA,22,39.96,1009,38,cv,4,0,0
21945,2015,8,1,14,2,67,62,NA,22,42.18,1008,37,cv,6,0,0
21946,2015,8,1,15,2,75,59,NA,26,56.62,1007,36,NE,5,0,0
21947,2015,8,1,16,2,71,54,NA,26,59.82,1007,35,NE,12,0.6,0.6
21948,2015,8,1,17,2,68,56,NA,28,79.52,1007,32,NE,17,0.7,1.3
21949,2015,8,1,18,2,71,64,NA,28,84.16,1008,31,NE,22,0,0
21950,2015,8,1,19,2,80,68,66,27,84.05,1008,30,NE,26,0,0
21951,2015,8,1,20,2,83,71,52,27,84.05,1008,30,SE,4,0,0
21952,2015,8,1,21,2,71,60,70,26,79.25,1009,30,SE,8,0,0
21953,2015,8,1,22,2,63,52,62,25,74.69,1009,30,SE,12,0,0
21954,2015,8,1,23,2,62,49,62,26,79.25,1009,30,SE,15,0,0
21955,2015,8,2,0,2,55,42,53,25,74.69,1008,30,SE,19,0,0
21956,2015,8,2,1,2,47,42,45,25,74.69,1008,30,SE,23,0,0
21957,2015,8,2,2,2,45,38,41,25,79.11,1008,29,SE,27,0,0
21958,2015,8,2,3,2,44,35,38,25,79.11,1008,29,SE,30,0,0
21959,2015,8,2,4,2,43,37,36,25,79.11,1009,29,SE,33,0,0
21960,2015,8,2,5,2,37,32,34,26,88.94,1009,28,SE,36,0,0
21961,2015,8,2,6,2,44,38,38,26,83.94,1009,29,SE,39,0,0
21962,2015,8,2,7,2,51,46,42,26,79.25,1010,30,SE,42,0,0
21963,2015,8,2,8,2,55,47,45,26,70.73,1010,32,SW,4,0,0
21964,2015,8,2,9,2,53,44,51,27,67.06,1010,34,SW,8,0,0
21965,2015,8,2,10,2,58,52,52,26,56.62,1010,36,SW,12,0,0
21966,2015,8,2,11,2,60,51,52,26,53.61,1009,37,SW,16,0,0
21967,2015,8,2,12,2,57,58,48,26,53.61,1009,37,SW,20,0,0
21968,2015,8,2,13,2,62,51,51,24,45.09,1008,38,SW,25,0,0
21969,2015,8,2,14,2,60,47,47,26,53.61,1007,37,SW,29,0,0
21970,2015,8,2,15,2,64,53,49,25,50.53,1007,37,SW,33,0,0
21971,2015,8,2,16,2,64,48,45,25,50.53,1007,37,SW,37,0,0
21972,2015,8,2,17,2,58,47,39,24,50.27,1007,36,SW,42,0,0
21973,2015,8,2,18,2,60,46,44,24,50.27,1007,36,SW,47,0,0
21974,2015,8,2,19,2,56,41,43,25,63.01,1007,33,SE,6,0,0
21975,2015,8,2,20,2,45,33,36,25,66.66,1007,32,SE,12,0,0
21976,2015,8,2,21,2,36,29,32,24,66.45,1008,31,SE,17,0,0
21977,2015,8,2,22,2,33,26,33,24,66.45,1008,31,SE,22,0,0
21978,2015,8,2,23,2,33,30,32,25,74.69,1008,30,SE,27,0,0
21979,2015,8,3,0,2,33,29,32,25,79.11,1008,29,SE,32,0,0
21980,2015,8,3,1,2,30,29,28,25,79.11,1008,29,SE,36,0,0
21981,2015,8,3,2,2,27,25,24,25,79.11,1008,29,SE,40,0,0
21982,2015,8,3,3,2,30,26,25,25,79.11,1008,29,SE,43,0,0
21983,2015,8,3,4,2,33,27,25,25,79.11,1008,29,SE,46,0,0
21984,2015,8,3,5,2,33,28,23,25,79.11,1008,29,SE,50,0,0
21985,2015,8,3,6,2,34,32,26,25,79.11,1008,29,SE,54,0,0
21986,2015,8,3,7,2,38,32,32,25,74.69,1008,30,SE,58,0,0
21987,2015,8,3,8,2,45,42,35,26,70.73,1008,32,SW,5,0,0
21988,2015,8,3,9,2,47,41,40,26,63.23,1008,34,SW,9,0,0
21989,2015,8,3,10,2,57,48,42,27,60.05,1008,36,SW,13,0,0
21990,2015,8,3,11,2,58,49,45,27,56.86,1008,37,SW,16,0,0
21991,2015,8,3,12,2,55,55,43,26,53.61,1007,37,SW,18,0,0
21992,2015,8,3,13,2,56,57,46,26,50.78,1006,38,SW,22,0,0
21993,2015,8,3,14,2,66,54,41,26,50.78,1006,38,SW,27,0,0
21994,2015,8,3,15,2,64,47,42,26,50.78,1005,38,SE,5,0,0
21995,2015,8,3,16,2,61,53,49,25,50.53,1005,37,SW,6,0,0
21996,2015,8,3,17,2,61,45,47,24,50.27,1005,36,SW,12,0,0
21997,2015,8,3,18,2,56,50,45,25,56.38,1005,35,SE,5,0,0
21998,2015,8,3,19,2,50,44,42,25,59.59,1005,34,SE,10,0,0
21999,2015,8,3,20,2,47,34,37,24,59.36,1005,33,SE,16,0,0
22000,2015,8,3,21,2,37,35,32,24,62.79,1006,32,SE,21,0,0
22001,2015,8,3,22,2,32,34,34,24,66.45,1006,31,SE,26,0,0
22002,2015,8,3,23,2,34,28,32,25,70.54,1006,31,SE,31,0,0
22003,2015,8,4,0,2,32,29,28,25,74.69,1006,30,SE,37,0,0
22004,2015,8,4,1,2,29,23,22,25,74.69,1006,30,SE,43,0,0
22005,2015,8,4,2,2,25,23,20,24,74.52,1006,29,SE,48,0,0
22006,2015,8,4,3,2,26,24,21,24,74.52,1006,29,SE,52,0,0
22007,2015,8,4,4,2,26,23,21,24,74.52,1006,29,SE,56,0,0
22008,2015,8,4,5,2,27,23,17,24,78.97,1006,28,SE,60,0,0
22009,2015,8,4,6,2,28,27,22,24,74.52,1006,29,SE,63,0,0
22010,2015,8,4,7,2,34,42,27,25,74.69,1006,30,SE,67,0,0
22011,2015,8,4,8,2,39,37,31,25,66.66,1007,32,SW,4,0,0
22012,2015,8,4,9,2,47,41,38,25,59.59,1006,34,SW,7,0,0
22013,2015,8,4,10,2,52,49,45,24,53.11,1006,35,SW,10,0,0
22014,2015,8,4,11,2,45,30,42,22,42.18,1006,37,SW,14,0,0
22015,2015,8,4,12,2,44,40,36,23,42.45,1005,38,SW,18,0,0
22016,2015,8,4,13,2,48,41,38,22,37.86,1005,39,SW,22,0,0
22017,2015,8,4,14,2,53,46,47,22,39.96,1004,38,NW,4,0,0
22018,2015,8,4,15,2,59,59,53,22,37.86,1004,39,NW,7,0,0
22019,2015,8,4,16,2,64,68,57,22,39.96,1003,38,NW,11,0,0
22020,2015,8,4,17,2,79,80,69,25,47.86,1003,38,SW,4,0,0
22021,2015,8,4,18,2,89,70,69,25,53.36,1004,36,SW,9,0,0
22022,2015,8,4,19,2,83,53,58,25,59.59,1004,34,SE,5,0,0
22023,2015,8,4,20,2,63,43,42,24,59.36,1005,33,SE,11,0,0
22024,2015,8,4,21,2,43,38,38,25,66.66,1005,32,SE,16,0,0
22025,2015,8,4,22,2,39,27,33,24,66.45,1006,31,SE,21,0,0
22026,2015,8,4,23,2,31,23,24,21,55.4,1006,31,SE,25,0,0
22027,2015,8,5,0,2,28,30,27,23,66.25,1005,30,SE,29,0,0
22028,2015,8,5,1,2,31,30,26,25,74.69,1005,30,SE,32,0,0
22029,2015,8,5,2,2,34,29,26,25,79.11,1005,29,SE,36,0,0
22030,2015,8,5,3,2,31,27,24,24,74.52,1005,29,SE,40,0,0
22031,2015,8,5,4,2,31,27,26,24,78.97,1005,28,SE,44,0,0
22032,2015,8,5,5,2,32,27,28,24,78.97,1005,28,SE,48,0,0
22033,2015,8,5,6,2,31,31,28,24,78.97,1005,28,SE,52,0,0
22034,2015,8,5,7,2,34,29,29,24,74.52,1006,29,SE,56,0,0
22035,2015,8,5,8,2,42,38,32,24,66.45,1006,31,SE,59,0,0
22036,2015,8,5,9,2,44,41,34,25,63.01,1006,33,SW,3,0,0
22037,2015,8,5,10,2,52,50,38,25,56.38,1006,35,SW,6,0,0
22038,2015,8,5,11,2,62,56,44,25,50.53,1005,37,SW,10,0,0
22039,2015,8,5,12,2,67,56,56,24,47.6,1005,37,SW,13,0,0
22040,2015,8,5,13,2,64,49,56,25,47.86,1004,38,SW,16,0,0
22041,2015,8,5,14,2,61,45,49,25,50.53,1004,37,SE,4,0,0
22042,2015,8,5,15,2,54,40,37,24,47.6,1003,37,SE,9,0,0
22043,2015,8,5,16,2,49,41,40,23,44.82,1003,37,SE,14,0,0
22044,2015,8,5,17,2,49,37,39,23,50.01,1003,35,SE,19,0,0
22045,2015,8,5,18,2,42,31,33,22,52.6,1003,33,SE,25,0,0
22046,2015,8,5,19,2,34,28,25,23,59.13,1004,32,SE,32,0,0
22047,2015,8,5,20,2,32,25,18,24,70.36,1005,30,SE,38,0,0
22048,2015,8,5,21,2,28,20,13,23,66.25,1006,30,SE,45,0,0
22049,2015,8,5,22,2,24,19,15,23,70.17,1006,29,SE,52,0,0
22050,2015,8,5,23,2,23,19,14,24,74.52,1006,29,SE,59,0,0
22051,2015,8,6,0,2,22,17,16,24,78.97,1006,28,SE,67,0,0
22052,2015,8,6,1,2,21,19,17,24,78.97,1006,28,SE,73,0,0
22053,2015,8,6,2,2,19,19,17,24,78.97,1006,28,SE,78,0,0
22054,2015,8,6,3,2,20,22,18,24,78.97,1005,28,SE,84,0,0
22055,2015,8,6,4,2,23,14,17,24,78.97,1005,28,SE,90,0,0
22056,2015,8,6,5,2,23,22,18,24,83.71,1006,27,SE,95,0,0
22057,2015,8,6,6,2,21,19,17,24,83.71,1006,27,SE,100,0,0
22058,2015,8,6,7,2,24,24,17,24,78.97,1007,28,SE,105,0,0
22059,2015,8,6,8,2,21,12,18,24,70.36,1007,30,SE,111,0,0
22060,2015,8,6,9,2,18,18,15,23,59.13,1007,32,SE,118,0,0
22061,2015,8,6,10,2,18,18,14,23,55.89,1007,33,SE,124,0,0
22062,2015,8,6,11,2,15,14,9,22,49.75,1008,34,SE,130,0,0
22063,2015,8,6,12,2,17,13,6,22,47.07,1007,35,SE,136,0,0
22064,2015,8,6,13,2,22,11,13,19,39.13,1007,35,SE,143,0,0
22065,2015,8,6,14,2,20,17,12,21,44.28,1007,35,SE,150,0,0
22066,2015,8,6,15,2,23,24,14,23,52.86,1006,34,SE,158,0,0
22067,2015,8,6,16,2,30,29,20,24,56.14,1006,34,SE,166,0,0
22068,2015,8,6,17,2,35,26,19,23,55.89,1006,33,SE,173,0,0
22069,2015,8,6,18,2,36,34,24,24,62.79,1007,32,SE,179,0,0
22070,2015,8,6,19,2,36,39,29,24,66.45,1007,31,SE,186,0,0
22071,2015,8,6,20,2,33,26,27,25,74.69,1008,30,SE,194,0,0
22072,2015,8,6,21,2,29,29,25,25,79.11,1009,29,SE,200,0,0
22073,2015,8,6,22,2,27,26,22,25,79.11,1009,29,SE,207,0,0
22074,2015,8,6,23,2,27,22,20,25,79.11,1009,29,SE,213,0,0
22075,2015,8,7,0,2,23,17,15,25,79.11,1008,29,SE,219,0,0
22076,2015,8,7,1,2,18,17,15,25,79.11,1008,29,SE,223,0,0
22077,2015,8,7,2,2,16,21,13,25,79.11,1008,29,SE,227,0,0
22078,2015,8,7,3,2,19,21,14,25,79.11,1008,29,SE,231,0,0
22079,2015,8,7,4,2,20,15,16,25,79.11,1009,29,SE,235,0,0
22080,2015,8,7,5,2,19,18,16,25,79.11,1009,29,SE,239,0,0
22081,2015,8,7,6,2,19,23,15,25,79.11,1010,29,NE,4,0,0
22082,2015,8,7,7,2,21,21,17,26,79.25,1010,30,NE,9,0,0
22083,2015,8,7,8,2,19,22,19,26,74.85,1010,31,NE,13,0,0
22084,2015,8,7,9,2,19,20,17,25,66.66,1010,32,NE,19,0,0
22085,2015,8,7,10,2,13,14,10,25,63.01,1010,33,NE,25,0,0
22086,2015,8,7,11,2,13,12,6,25,63.01,1010,33,NE,31,0,0
22087,2015,8,7,12,2,16,10,9,25,59.59,1010,34,NE,38,0,0
22088,2015,8,7,13,2,8,12,7,25,59.59,1009,34,NE,45,0,0
22089,2015,8,7,14,2,8,17,8,25,70.54,1009,31,NE,51,0,0
22090,2015,8,7,15,2,14,68,10,25,70.54,1009,31,NE,56,0,0
22091,2015,8,7,16,2,16,22,10,25,70.54,1009,31,SE,7,0,0
22092,2015,8,7,17,2,14,15,8,25,70.54,1009,31,NE,6,0,0
22093,2015,8,7,18,2,15,17,10,25,70.54,1009,31,NE,12,NA,NA
22094,2015,8,7,19,2,13,12,9,25,74.69,1009,30,SE,5,NA,NA
22095,2015,8,7,20,2,15,19,8,25,74.69,1010,30,NE,6,NA,NA
22096,2015,8,7,21,2,13,9,8,26,83.94,1010,29,NE,12,NA,NA
22097,2015,8,7,22,2,13,9,8,25,79.11,1010,29,NE,18,NA,NA
22098,2015,8,7,23,2,66,8,5,25,79.11,1010,29,NE,24,0,0
22099,2015,8,8,0,2,23,9,6,25,79.11,1010,29,NE,30,NA,NA
22100,2015,8,8,1,2,11,9,5,25,79.11,1010,29,NE,36,NA,NA
22101,2015,8,8,2,2,8,10,6,25,79.11,1009,29,SE,5,0,0
22102,2015,8,8,3,2,9,7,6,25,79.11,1009,29,NE,7,0,0
22103,2015,8,8,4,2,10,6,5,25,79.11,1009,29,NE,13,NA,NA
22104,2015,8,8,5,2,7,10,7,25,79.11,1009,29,NE,18,NA,NA
22105,2015,8,8,6,2,4,12,6,25,79.11,1009,29,NE,23,NA,NA
22106,2015,8,8,7,2,8,11,6,25,79.11,1010,29,NE,29,NA,NA
22107,2015,8,8,8,2,11,8,7,26,83.94,1010,29,NE,35,0,0
22108,2015,8,8,9,2,13,7,7,25,74.69,1010,30,NE,42,0,0
22109,2015,8,8,10,2,13,19,8,25,70.54,1010,31,NE,49,0,0
22110,2015,8,8,11,2,14,11,7,25,66.66,1009,32,NE,56,0,0
22111,2015,8,8,12,2,14,13,8,25,63.01,1009,33,NE,63,0,0
22112,2015,8,8,13,2,14,13,9,25,66.66,1008,32,NE,72,0,0
22113,2015,8,8,14,2,14,13,9,25,63.01,1008,33,NE,80,0,0
22114,2015,8,8,15,2,12,14,9,25,63.01,1007,33,NE,88,0,0
22115,2015,8,8,16,2,13,17,8,25,70.54,1007,31,NE,96,0,0
22116,2015,8,8,17,2,14,11,9,25,74.69,1007,30,NE,104,0,0
22117,2015,8,8,18,2,16,13,6,25,74.69,1008,30,NE,111,0,0
22118,2015,8,8,19,2,16,13,5,26,83.94,1008,29,NE,119,0,0
22119,2015,8,8,20,2,16,13,8,25,79.11,1008,29,NE,127,0,0
22120,2015,8,8,21,2,15,10,9,25,79.11,1009,29,NE,136,0,0
22121,2015,8,8,22,2,11,8,6,25,79.11,1009,29,NE,144,0,0
22122,2015,8,8,23,2,11,9,6,25,79.11,1009,29,NE,151,0,0
22123,2015,8,9,0,2,13,9,4,25,79.11,1008,29,NE,159,0,0
22124,2015,8,9,1,2,13,10,4,25,79.11,1007,29,SE,7,0,0
22125,2015,8,9,2,2,14,13,5,25,79.11,1006,29,NE,8,0,0
22126,2015,8,9,3,2,7,9,3,25,83.82,1006,28,NE,15,0,0
22127,2015,8,9,4,2,9,6,5,25,79.11,1006,29,NE,22,0,0
22128,2015,8,9,5,2,7,9,2,25,83.82,1006,28,NE,29,0,0
22129,2015,8,9,6,2,9,16,3,25,79.11,1007,29,NE,36,0,0
22130,2015,8,9,7,2,12,11,3,25,79.11,1007,29,NE,43,0,0
22131,2015,8,9,8,2,11,11,5,25,79.11,1007,29,NE,51,0,0
22132,2015,8,9,9,2,12,9,6,25,74.69,1007,30,NE,59,0,0
22133,2015,8,9,10,2,12,8,8,25,74.69,1007,30,NE,67,0.2,0.2
22134,2015,8,9,11,2,14,8,8,26,83.94,1007,29,NE,74,0,0
22135,2015,8,9,12,2,11,8,6,25,70.54,1007,31,NE,81,0,0
22136,2015,8,9,13,2,11,12,4,25,70.54,1007,31,NE,90,0,0
22137,2015,8,9,14,2,14,13,5,25,70.54,1006,31,NE,99,0,0
22138,2015,8,9,15,2,10,17,5,25,70.54,1006,31,NE,106,0,0
22139,2015,8,9,16,2,11,6,7,25,74.69,1006,30,SE,8,0.1,0.1
22140,2015,8,9,17,2,11,19,9,25,74.69,1006,30,NE,8,0,0
22141,2015,8,9,18,2,8,10,8,24,74.52,1006,29,NE,15,0,0
22142,2015,8,9,19,2,11,11,6,24,74.52,1006,29,NE,21,0,0
22143,2015,8,9,20,2,12,12,6,25,79.11,1007,29,SE,7,0,0
22144,2015,8,9,21,2,12,12,7,25,79.11,1007,29,SE,13,0,0
22145,2015,8,9,22,2,13,11,6,25,79.11,1007,29,NE,6,0,0
22146,2015,8,9,23,2,7,10,6,25,79.11,1007,29,NE,13,0,0
22147,2015,8,10,0,2,8,8,6,25,79.11,1007,29,SE,5,0,0
22148,2015,8,10,1,2,11,7,6,25,83.82,1006,28,NE,6,0,0
22149,2015,8,10,2,2,13,7,5,25,83.82,1006,28,SE,7,0,0
22150,2015,8,10,3,2,10,7,3,25,83.82,1005,28,SE,13,0,0
22151,2015,8,10,4,2,6,8,4,25,83.82,1006,28,SE,18,0,0
22152,2015,8,10,5,2,6,8,7,25,88.86,1005,27,SE,24,0.1,0.1
22153,2015,8,10,6,2,10,8,8,26,88.94,1006,28,SE,30,0,0
22154,2015,8,10,7,2,12,15,9,26,88.94,1006,28,NE,6,0.1,0.1
22155,2015,8,10,8,2,13,19,9,25,83.82,1006,28,SE,6,0,0
22156,2015,8,10,9,2,16,13,12,25,79.11,1006,29,SE,13,0,0
22157,2015,8,10,10,2,18,16,13,25,74.69,1006,30,SE,21,0,0
22158,2015,8,10,11,2,21,17,13,25,83.82,1005,28,SE,30,1.1,1.1
22159,2015,8,10,12,2,19,19,12,26,88.94,1005,28,SE,38,0.2,1.3
22160,2015,8,10,13,2,22,9,NA,26,88.94,1004,28,SE,46,0.4,1.7
22161,2015,8,10,14,2,16,11,NA,25,88.86,1004,27,SE,54,0.4,2.1
22162,2015,8,10,15,2,17,16,10,25,88.86,1003,27,SE,62,0.7,2.8
22163,2015,8,10,16,2,21,22,16,25,88.86,1002,27,SE,69,0,0
22164,2015,8,10,17,2,29,33,25,26,88.94,1002,28,SE,76,0,0
22165,2015,8,10,18,2,30,35,28,26,88.94,1002,28,SE,84,0.1,0.1
22166,2015,8,10,19,2,32,31,24,26,88.94,1002,28,SE,90,0.1,0.2
22167,2015,8,10,20,2,29,25,21,25,83.82,1003,28,SE,98,0,0
22168,2015,8,10,21,2,26,21,18,25,83.82,1003,28,SE,106,0,0
22169,2015,8,10,22,2,25,25,18,25,83.82,1003,28,SE,113,0,0
22170,2015,8,10,23,2,24,23,18,25,88.86,1003,27,SE,120,0,0
22171,2015,8,11,0,2,25,25,16,25,83.82,1002,28,SE,127,0,0
