No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
20528,2015,5,6,7,1,89,114,133,14,87.93,1010,16,cv,1,0,0
20529,2015,5,6,8,1,83,119,142,15,77.64,1010,19,cv,1,0,0
20530,2015,5,6,9,1,81,104,128,14,64.32,1010,21,cv,2,0,0
20531,2015,5,6,10,1,81,94,102,14,53.62,1010,24,SE,2,0,0
20532,2015,5,6,11,1,71,76,100,14,50.51,1010,25,cv,1,0,0
20533,2015,5,6,12,1,64,57,81,13,42.06,1009,27,cv,3,0,0
20534,2015,5,6,13,1,41,50,70,14,39.96,1008,29,SW,3,0,0
20535,2015,5,6,14,1,37,57,64,12,33.11,1008,30,SW,6,0,0
20536,2015,5,6,15,1,44,53,74,13,37.44,1007,29,cv,2,0,0
20537,2015,5,6,16,1,50,50,70,11,29.27,1006,31,cv,3,0,0
20538,2015,5,6,17,1,48,47,69,11,30.99,1006,30,cv,4,0,0
20539,2015,5,6,18,1,46,53,70,10,30.71,1006,29,NE,3,0,0
20540,2015,5,6,19,1,52,60,80,11,34.78,1007,28,SE,3,0,0
20541,2015,5,6,20,1,58,66,78,11,34.78,1008,28,SE,5,0,0
20542,2015,5,6,21,1,68,76,93,12,39.39,1009,27,SE,8,0,0
20543,2015,5,6,22,1,73,81,99,13,44.61,1010,26,cv,1,0,0
20544,2015,5,6,23,1,84,83,109,13,44.61,1010,26,SE,2,0,0
20545,2015,5,7,0,1,97,87,127,14,50.51,1010,25,SE,4,0,0
20546,2015,5,7,1,1,104,101,124,14,53.62,1010,24,SE,6,0,0
20547,2015,5,7,2,1,100,96,105,14,56.95,1009,23,SE,8,0,0
20548,2015,5,7,3,1,99,93,119,14,60.51,1009,22,SE,10,0,0
20549,2015,5,7,4,1,101,89,107,15,72.96,1009,20,cv,0,0,0
20550,2015,5,7,5,1,123,92,108,15,72.96,1009,20,cv,0,0,0
20551,2015,5,7,6,1,134,105,96,15,68.61,1009,21,NW,1,0,0
20552,2015,5,7,7,1,129,121,139,15,64.54,1009,22,cv,1,0,0
20553,2015,5,7,8,1,113,117,122,15,60.74,1010,23,cv,1,0,0
20554,2015,5,7,9,1,99,113,116,14,50.51,1010,25,NE,2,0,0
20555,2015,5,7,10,1,92,99,100,13,42.06,1010,27,SE,2,0,0
20556,2015,5,7,11,1,87,84,76,13,39.67,1009,28,SE,4,0,0
20557,2015,5,7,12,1,72,80,73,14,39.96,1008,29,SE,6,0,0
20558,2015,5,7,13,1,73,78,75,13,35.35,1007,30,cv,2,0,0
20559,2015,5,7,14,1,76,75,70,13,35.35,1006,30,SW,2,0,0
20560,2015,5,7,15,1,70,81,77,11,27.66,1004,32,cv,2,0,0
20561,2015,5,7,16,1,73,87,96,11,27.66,1003,32,cv,4,0,0
20562,2015,5,7,17,1,77,84,90,12,33.11,1003,30,SW,3,0,0
20563,2015,5,7,18,1,88,79,94,12,35.06,1003,29,cv,1,0,0
20564,2015,5,7,19,1,90,89,112,13,37.44,1004,29,NE,4,0,0
20565,2015,5,7,20,1,77,81,83,16,57.44,1005,25,NE,12,0,0
20566,2015,5,7,21,1,74,76,89,16,60.98,1007,24,NE,19,0,0
20567,2015,5,7,22,1,75,82,108,18,73.5,1009,23,NE,27,6.2,6.2
20568,2015,5,7,23,1,50,51,52,18,83.01,1010,21,NE,31,3,9.2
20569,2015,5,8,0,1,31,31,34,18,88.28,1011,20,NE,38,0.2,9.4
20570,2015,5,8,1,1,26,23,27,16,82.77,1011,19,NE,42,0,0
20571,2015,5,8,2,1,25,21,32,16,82.77,1011,19,cv,1,0,0
20572,2015,5,8,3,1,23,21,31,16,82.77,1012,19,cv,1,0,0
20573,2015,5,8,4,1,26,20,31,16,82.77,1012,19,SW,2,0,0
20574,2015,5,8,5,1,35,19,42,16,88.11,1012,18,SW,3,0,0
20575,2015,5,8,6,1,44,29,48,16,82.77,1013,19,cv,1,0.1,0.1
20576,2015,5,8,7,1,49,47,52,17,88.2,1013,19,cv,2,0,0
20577,2015,5,8,8,1,43,47,49,16,77.79,1013,20,SW,3,0,0
20578,2015,5,8,9,1,28,31,34,15,64.54,1013,22,SW,6,0,0
20579,2015,5,8,10,1,20,25,27,12,44.33,1013,25,SW,9,0,0
20580,2015,5,8,11,1,18,24,26,10,34.49,1012,27,SW,13,0,0
20581,2015,5,8,12,1,18,23,25,8,28.43,1012,28,SW,16,0,0
20582,2015,5,8,13,1,20,23,38,10,30.71,1011,29,SW,20,0,0
20583,2015,5,8,14,1,20,22,28,6,20.86,1010,31,SW,23,0,0
20584,2015,5,8,15,1,21,23,32,7,23.66,1009,30,cv,3,0,0
20585,2015,5,8,16,1,24,25,33,7,22.35,1008,31,SW,3,0,0
20586,2015,5,8,17,1,23,23,38,6,20.86,1007,31,SE,3,0,0
20587,2015,5,8,18,1,24,23,35,6,22.09,1007,30,SW,4,0,0
20588,2015,5,8,19,1,29,24,38,7,25.06,1007,29,SE,4,0,0
20589,2015,5,8,20,1,33,27,39,8,33.92,1008,25,SW,3,0,0
20590,2015,5,8,21,1,34,36,31,10,46.49,1009,22,SW,4,0,0
20591,2015,5,8,22,1,37,33,34,11,56.19,1009,20,cv,1,0,0
20592,2015,5,8,23,1,44,34,53,13,64.09,1010,20,SW,1,0,0
20593,2015,5,9,0,1,54,37,51,13,68.2,1010,19,SW,2,0,0
20594,2015,5,9,1,1,61,41,54,12,63.87,1010,19,SW,3,0,0
20595,2015,5,9,2,1,70,46,56,13,77.32,1009,17,SW,4,0,0
20596,2015,5,9,3,1,70,54,69,13,72.6,1009,18,SW,6,0,0
20597,2015,5,9,4,1,82,64,91,12,67.99,1009,18,SW,8,0,0
20598,2015,5,9,5,1,79,64,85,13,77.32,1009,17,cv,0,0,0
20599,2015,5,9,6,1,74,66,84,13,77.32,1009,17,SW,1,0,0
20600,2015,5,9,7,1,67,92,93,13,77.32,1010,17,cv,1,0,0
20601,2015,5,9,8,1,75,127,78,12,56.44,1011,21,cv,2,0,0
20602,2015,5,9,9,1,74,99,81,12,44.33,1011,25,cv,3,0,0
20603,2015,5,9,10,1,58,65,58,9,32.25,1012,27,cv,4,0,0
20604,2015,5,9,11,1,55,54,53,9,28.71,1011,29,cv,5,0,0
20605,2015,5,9,12,1,50,38,54,9,28.71,1011,29,cv,6,0,0
20606,2015,5,9,13,1,42,32,45,9,27.11,1009,30,cv,8,0,0
20607,2015,5,9,14,1,38,34,58,6,20.86,1008,31,SW,3,0,0
20608,2015,5,9,15,1,39,36,55,8,22.61,1007,32,cv,2,0,0
20609,2015,5,9,16,1,39,37,52,7,22.35,1006,31,SW,3,0,0
20610,2015,5,9,17,1,40,37,52,9,27.11,1005,30,SW,5,0,0
20611,2015,5,9,18,1,42,35,39,9,27.11,1005,30,SW,7,0,0
20612,2015,5,9,19,1,41,39,50,9,30.42,1005,28,SW,10,0,0
20613,2015,5,9,20,1,44,41,48,10,36.58,1005,26,SW,11,0,0
20614,2015,5,9,21,1,50,46,55,13,53.36,1006,23,SW,12,0,0
20615,2015,5,9,22,1,52,49,53,12,47.05,1006,24,SW,13,0,0
20616,2015,5,9,23,1,55,50,62,12,49.97,1006,23,cv,1,0,0
20617,2015,5,10,0,1,61,48,59,14,64.32,1006,21,cv,1,0,0
20618,2015,5,10,1,1,64,66,69,14,68.4,1006,20,cv,1,0,0
20619,2015,5,10,2,1,70,79,75,14,72.78,1005,19,cv,1,0,0
20620,2015,5,10,3,1,86,69,76,14,72.78,1004,19,cv,1,0,0
20621,2015,5,10,4,1,101,79,65,15,82.65,1004,18,cv,1,0,0
20622,2015,5,10,5,1,98,81,59,15,82.65,1004,18,cv,2,0,0
20623,2015,5,10,6,1,105,106,78,15,82.65,1004,18,SW,1,0,0
20624,2015,5,10,7,1,131,157,140,14,72.78,1004,19,cv,0,0,0
20625,2015,5,10,8,1,105,163,151,15,68.61,1004,21,SW,1,0,0
20626,2015,5,10,9,1,109,141,129,14,53.62,1005,24,cv,0,0,0
20627,2015,5,10,10,1,94,114,122,12,39.39,1005,27,cv,1,0,0
20628,2015,5,10,11,1,91,77,91,10,30.71,1004,29,cv,2,0,0
20629,2015,5,10,12,1,73,64,87,11,30.99,1004,30,cv,3,0,0
20630,2015,5,10,13,1,51,50,60,9,25.6,1004,31,NE,3,0,0
20631,2015,5,10,14,1,58,50,81,8,23.93,1003,31,NW,5,0,0
20632,2015,5,10,15,1,57,51,71,6,19.71,1003,32,NE,4,0,0
20633,2015,5,10,16,1,44,46,62,9,28.71,1004,29,NW,7,0,0
20634,2015,5,10,17,1,43,45,50,9,28.71,1005,29,NE,7,0,0
20635,2015,5,10,18,1,49,48,60,11,30.99,1005,30,NE,12,0,0
20636,2015,5,10,19,1,30,30,44,11,34.78,1006,28,NW,6,0,0
20637,2015,5,10,20,1,13,13,23,6,29.57,1008,25,NE,NA,0,0
20638,2015,5,10,21,1,10,11,18,5,31.1,1011,23,NE,NA,0,0
20639,2015,5,10,22,1,10,9,18,2,28.43,1013,21,NE,NA,0,0
20640,2015,5,10,23,1,8,8,21,2,30.23,1015,20,NE,NA,0,0
20641,2015,5,11,0,1,10,12,18,1,28.14,1016,20,NE,NA,0,0
20642,2015,5,11,1,1,13,14,21,0,26.17,1017,20,NE,NA,0,0
20643,2015,5,11,2,1,16,16,25,0,27.85,1018,19,NW,2,0,0
20644,2015,5,11,3,1,15,17,20,3,32.46,1018,20,cv,1,0,0
20645,2015,5,11,4,1,14,14,17,4,37.06,1018,19,SW,2,0,0
20646,2015,5,11,5,1,19,14,25,3,32.46,1018,20,SW,4,0,0
20647,2015,5,11,6,1,20,20,25,5,39.75,1019,19,SW,6,0,0
20648,2015,5,11,7,1,23,18,29,7,45.65,1020,19,SW,8,0,0
20649,2015,5,11,8,1,24,24,26,8,48.87,1021,19,SW,10,0,0
20650,2015,5,11,9,1,26,26,32,8,45.93,1022,20,SW,12,0,0
20651,2015,5,11,10,1,31,36,41,6,35.42,1022,22,SW,14,0,0
20652,2015,5,11,11,1,52,60,75,NA,NA,1022,24,SW,18,0,0
20653,2015,5,11,12,1,68,68,86,-4,13.55,1020,26,SE,3,0,0
20654,2015,5,11,13,1,74,70,79,NA,NA,1019,26,cv,3,0,0
20655,2015,5,11,14,1,75,71,80,-4,12.78,1018,27,SW,3,0,0
20656,2015,5,11,15,1,73,71,76,-1,16.93,1017,26,cv,2,0,0
20657,2015,5,11,16,1,68,68,70,0,18.22,1016,26,SW,3,0,0
20658,2015,5,11,17,1,70,70,69,-1,16.93,1015,26,SW,6,0,0
20659,2015,5,11,18,1,80,67,70,-1,17.97,1015,25,SW,9,0,0
20660,2015,5,11,19,1,77,64,66,0,20.52,1015,24,SW,11,0,0
20661,2015,5,11,20,1,76,64,71,-1,19.07,1015,24,SW,13,0,0
20662,2015,5,11,21,1,82,67,71,0,21.79,1016,23,cv,1,0,0
20663,2015,5,11,22,1,87,60,73,5,33.05,1016,22,SW,2,0,0
20664,2015,5,11,23,1,86,57,65,3,30.52,1016,21,cv,0,0,0
20665,2015,5,12,0,1,82,58,59,4,32.75,1016,21,cv,0,0,0
20666,2015,5,12,1,1,79,60,54,7,40.34,1015,21,cv,1,0,0
20667,2015,5,12,2,1,71,58,65,3,32.46,1014,20,cv,1,0,0
20668,2015,5,12,3,1,61,57,75,1,28.14,1013,20,cv,1,0,0
20669,2015,5,12,4,1,60,60,73,7,45.65,1013,19,cv,1,0,0
20670,2015,5,12,5,1,62,54,70,7,45.65,1013,19,SW,1,0,0
20671,2015,5,12,6,1,67,56,69,7,45.65,1012,19,cv,0,0,0
20672,2015,5,12,7,1,81,57,67,7,45.65,1013,19,cv,1,0,0
20673,2015,5,12,8,1,83,72,72,6,40.04,1013,20,cv,2,0,0
20674,2015,5,12,9,1,75,74,77,6,35.42,1013,22,cv,2,0,0
20675,2015,5,12,10,1,74,61,74,3,25.45,1013,24,cv,2,0,0
20676,2015,5,12,11,1,55,39,49,2,22.32,1012,25,cv,3,0,0
20677,2015,5,12,12,1,41,31,44,0,17.18,1011,27,NE,2,0,0
20678,2015,5,12,13,1,39,30,47,0,16.2,1010,28,cv,2,0,0
20679,2015,5,12,14,1,37,34,30,1,16.44,1009,29,cv,3,0,0
20680,2015,5,12,15,1,36,39,38,3,20.09,1008,28,NE,4,0,0
20681,2015,5,12,16,1,39,39,44,2,17.66,1007,29,SE,2,0,0
20682,2015,5,12,17,1,41,40,44,3,17.9,1007,30,cv,1,0,0
20683,2015,5,12,18,1,42,42,46,3,20.09,1006,28,cv,3,0,0
20684,2015,5,12,19,1,46,41,45,3,20.09,1006,28,SE,2,0,0
20685,2015,5,12,20,1,46,44,50,6,29.57,1007,25,cv,1,0,0
20686,2015,5,12,21,1,43,48,45,7,35.71,1008,23,cv,2,0,0
20687,2015,5,12,22,1,45,44,44,9,43.47,1009,22,SW,1,0,0
20688,2015,5,12,23,1,45,42,44,9,40.92,1009,23,cv,1,0,0
20689,2015,5,13,0,1,47,44,45,8,38.24,1009,23,cv,3,0,0
20690,2015,5,13,1,1,49,46,53,8,38.24,1008,23,SE,2,0,0
20691,2015,5,13,2,1,52,47,51,9,43.47,1007,22,SW,2,0,0
20692,2015,5,13,3,1,58,46,53,11,56.19,1006,20,SW,3,0,0
20693,2015,5,13,4,1,68,44,63,11,59.78,1006,19,cv,1,0,0
20694,2015,5,13,5,1,103,57,81,12,67.99,1006,18,cv,1,0,0
20695,2015,5,13,6,1,111,91,98,11,59.78,1006,19,NW,1,0,0
20696,2015,5,13,7,1,104,98,98,11,59.78,1006,19,NW,2,0,0
20697,2015,5,13,8,1,89,119,103,12,56.44,1006,21,NW,4,0,0
20698,2015,5,13,9,1,84,128,94,11,49.7,1006,22,NW,6,0,0
20699,2015,5,13,10,1,76,121,87,8,31.97,1006,26,cv,1,0,0
20700,2015,5,13,11,1,71,76,73,9,30.42,1005,28,cv,2,0,0
20701,2015,5,13,12,1,68,62,76,9,28.71,1005,29,cv,3,0,0
20702,2015,5,13,13,1,62,58,66,8,25.33,1004,30,NE,2,0,0
20703,2015,5,13,14,1,59,59,57,8,26.83,1003,29,cv,1,0,0
20704,2015,5,13,15,1,54,62,59,8,23.93,1002,31,cv,2,0,0
20705,2015,5,13,16,1,53,70,58,7,22.35,1001,31,cv,4,0,0
20706,2015,5,13,17,1,56,59,64,7,22.35,1001,31,cv,5,0,0
20707,2015,5,13,18,1,56,60,60,8,25.33,1001,30,cv,7,0,0
20708,2015,5,13,19,1,57,64,63,9,27.11,1001,30,cv,8,0,0
20709,2015,5,13,20,1,60,67,62,10,32.54,1002,28,SE,3,0,0
20710,2015,5,13,21,1,60,68,69,10,34.49,1003,27,SE,5,0,0
20711,2015,5,13,22,1,61,69,59,11,36.87,1004,27,SE,7,0,0
20712,2015,5,13,23,1,62,69,76,12,44.33,1005,25,cv,2,0,0
20713,2015,5,14,0,1,63,71,68,12,44.33,1005,25,NE,3,0,0
20714,2015,5,14,1,1,62,72,77,13,50.24,1005,24,cv,1,0,0
20715,2015,5,14,2,1,69,72,70,13,56.69,1005,22,cv,2,0,0
20716,2015,5,14,3,1,76,74,84,14,68.4,1005,20,cv,2,0,0
20717,2015,5,14,4,1,87,77,71,15,77.64,1005,19,cv,2,0,0
20718,2015,5,14,5,1,105,83,79,14,68.4,1005,20,cv,2,0,0
20719,2015,5,14,6,1,106,98,84,15,77.64,1006,19,SW,1,0,0
20720,2015,5,14,7,1,102,103,84,16,82.77,1006,19,SW,2,0,0
20721,2015,5,14,8,1,104,137,109,14,56.95,1007,23,cv,1,0,0
20722,2015,5,14,9,1,102,167,116,13,47.33,1007,25,cv,2,0,0
20723,2015,5,14,10,1,94,106,94,12,39.39,1007,27,cv,2,0,0
20724,2015,5,14,11,1,92,112,89,13,39.67,1007,28,cv,3,0,0
20725,2015,5,14,12,1,89,111,81,12,33.11,1007,30,cv,4,0,0
20726,2015,5,14,13,1,83,101,92,11,29.27,1006,31,cv,5,0,0
20727,2015,5,14,14,1,88,93,84,10,25.87,1005,32,cv,7,0,0
20728,2015,5,14,15,1,91,93,83,10,24.46,1004,33,cv,8,0,0
20729,2015,5,14,16,1,89,90,80,10,24.46,1004,33,cv,9,0,0
20730,2015,5,14,17,1,73,76,78,11,29.27,1004,31,cv,10,0,0
20731,2015,5,14,18,1,73,73,71,11,29.27,1004,31,cv,11,0,0
20732,2015,5,14,19,1,69,80,77,10,27.38,1005,31,NE,3,0,0
20733,2015,5,14,20,1,73,89,77,11,32.82,1006,29,cv,1,0,0
20734,2015,5,14,21,1,95,101,76,12,37.16,1007,28,NW,2,0,0
20735,2015,5,14,22,1,87,84,78,13,39.67,1008,28,cv,1,0,0
20736,2015,5,14,23,1,51,59,57,15,47.88,1009,27,NW,5,0.1,0.1
20737,2015,5,15,0,1,50,60,62,18,73.5,1011,23,NW,7,0.3,0.4
20738,2015,5,15,1,1,49,57,53,18,73.5,1011,23,NW,9,0.6,1
20739,2015,5,15,2,1,46,56,53,20,88.45,1011,22,SW,2,0.3,1.3
20740,2015,5,15,3,1,53,60,46,20,94.03,1011,21,SW,4,0,0
20741,2015,5,15,4,1,87,64,54,19,88.37,1010,21,SW,7,0,0
20742,2015,5,15,5,1,88,103,102,19,88.37,1010,21,cv,1,0,0
20743,2015,5,15,6,1,89,123,113,19,88.37,1011,21,cv,2,0,0
20744,2015,5,15,7,1,84,120,106,19,88.37,1011,21,SW,2,0,0
20745,2015,5,15,8,1,86,133,85,19,83.13,1012,22,SW,4,0,0
20746,2015,5,15,9,1,81,125,78,19,78.24,1013,23,cv,2,0,0
20747,2015,5,15,10,1,74,109,85,19,73.67,1013,24,SW,2,0,0
20748,2015,5,15,11,1,71,127,83,19,69.4,1014,25,SW,5,0,0
20749,2015,5,15,12,1,64,120,72,18,51.57,1013,29,cv,2,0,0
20750,2015,5,15,13,1,50,91,74,15,38.01,1012,31,SW,4,0,0
20751,2015,5,15,14,1,46,63,56,14,35.63,1012,31,SW,8,0,0
20752,2015,5,15,15,1,30,47,43,13,31.55,1010,32,SW,11,0,0
20753,2015,5,15,16,1,26,41,36,14,37.73,1010,30,SW,16,0,0
20754,2015,5,15,17,1,27,45,37,14,37.73,1009,30,SW,19,0,0
20755,2015,5,15,18,1,29,47,36,14,37.73,1009,30,SW,22,0,0
20756,2015,5,15,19,1,31,45,42,14,39.96,1010,29,cv,0,0,0
20757,2015,5,15,20,1,35,47,43,14,42.34,1011,28,SW,2,0,0
20758,2015,5,15,21,1,43,57,49,15,45.16,1012,28,SE,3,0,0
20759,2015,5,15,22,1,44,58,52,14,42.34,1013,28,SE,7,0,0
20760,2015,5,15,23,1,46,56,51,14,44.89,1014,27,SE,11,0,0
20761,2015,5,16,0,1,45,52,48,15,50.78,1013,26,SE,13,0,0
20762,2015,5,16,1,1,47,46,43,15,53.88,1014,25,cv,1,0,0
20763,2015,5,16,2,1,45,49,43,15,57.2,1013,24,cv,2,0,0
20764,2015,5,16,3,1,30,56,37,14,53.62,1013,24,NW,2,0,0
20765,2015,5,16,4,1,31,42,37,14,56.95,1012,23,NW,4,0,0
20766,2015,5,16,5,1,31,52,33,14,60.51,1012,22,NW,7,0,0
20767,2015,5,16,6,1,35,53,46,15,57.2,1012,24,SE,2,0,0
20768,2015,5,16,7,1,35,47,35,15,60.74,1012,23,SW,2,0,0
20769,2015,5,16,8,1,45,44,38,16,64.76,1013,23,SW,4,0,0
20770,2015,5,16,9,1,46,43,38,16,60.98,1013,24,cv,1,0,0
20771,2015,5,16,10,1,35,42,43,15,50.78,1014,26,cv,2,0,0
20772,2015,5,16,11,1,42,53,39,14,42.34,1013,28,cv,3,0,0
20773,2015,5,16,12,1,42,54,46,14,39.96,1012,29,cv,4,0,0
20774,2015,5,16,13,1,45,51,45,13,37.44,1011,29,NE,2,0,0
20775,2015,5,16,14,1,37,39,41,13,37.44,1010,29,NW,2,0,0
20776,2015,5,16,15,1,29,33,39,15,42.62,1009,29,NE,5,0,0
20777,2015,5,16,16,1,27,31,30,14,47.61,1008,26,NE,12,0,0
20778,2015,5,16,17,1,27,31,30,14,47.61,1008,26,NE,17,0,0
20779,2015,5,16,18,1,25,28,36,14,50.51,1008,25,NE,21,0,0
20780,2015,5,16,19,1,25,30,30,14,53.62,1008,24,NE,26,0,0
20781,2015,5,16,20,1,24,30,26,14,56.95,1009,23,NE,31,0.1,0.1
20782,2015,5,16,21,1,24,29,33,15,64.54,1009,22,NE,35,0.3,0.4
20783,2015,5,16,22,1,27,29,33,15,64.54,1010,22,NE,39,0.5,0.9
20784,2015,5,16,23,1,26,29,35,15,68.61,1011,21,NE,43,1,1.9
20785,2015,5,17,0,1,30,33,39,15,68.61,1011,21,NW,4,2.1,4
20786,2015,5,17,1,1,29,36,37,16,82.77,1010,19,NW,7,1.5,5.5
20787,2015,5,17,2,1,28,37,29,17,88.2,1010,19,NW,9,1.8,7.3
20788,2015,5,17,3,1,30,31,29,17,93.89,1010,18,NW,11,1.4,8.7
20789,2015,5,17,4,1,38,33,31,16,88.11,1009,18,cv,1,0.3,9
20790,2015,5,17,5,1,34,37,29,17,93.89,1009,18,cv,2,0,0
20791,2015,5,17,6,1,33,50,47,17,93.89,1008,18,cv,2,0,0
20792,2015,5,17,7,1,37,58,54,17,93.89,1009,18,cv,3,0,0
20793,2015,5,17,8,1,42,75,61,17,88.2,1009,19,cv,3,0,0
20794,2015,5,17,9,1,44,70,60,17,88.2,1009,19,cv,4,0,0
20795,2015,5,17,10,1,50,64,67,18,88.28,1009,20,SW,2,0,0
20796,2015,5,17,11,1,54,45,64,17,77.94,1009,21,cv,1,0,0
20797,2015,5,17,12,1,59,55,62,17,73.32,1009,22,SW,2,0,0
20798,2015,5,17,13,1,61,59,70,16,64.76,1008,23,cv,1,0,0
20799,2015,5,17,14,1,65,70,70,16,60.98,1007,24,cv,2,0,0
20800,2015,5,17,15,1,73,85,80,16,60.98,1007,24,SW,2,0,0
20801,2015,5,17,16,1,70,89,84,16,57.44,1006,25,SW,4,0,0
20802,2015,5,17,17,1,65,89,81,16,60.98,1006,24,SW,6,0,0
20803,2015,5,17,18,1,65,82,81,16,64.76,1007,23,SW,8,0,0
20804,2015,5,17,19,1,74,90,94,17,69.01,1006,23,SW,11,0,0
20805,2015,5,17,20,1,56,88,94,16,68.81,1007,22,SW,14,0,0
20806,2015,5,17,21,1,46,78,87,16,73.14,1007,21,SW,16,0,0
20807,2015,5,17,22,1,40,68,63,17,77.94,1008,21,SW,18,0,0
20808,2015,5,17,23,1,41,66,69,17,73.32,1008,22,SE,2,0,0
20809,2015,5,18,0,1,49,72,54,17,77.94,1008,21,cv,1,0,0
20810,2015,5,18,1,1,58,76,82,17,82.89,1007,20,cv,2,0,0
20811,2015,5,18,2,1,62,77,115,17,82.89,1007,20,cv,3,0,0
20812,2015,5,18,3,1,64,77,120,18,93.94,1007,19,cv,3,0,0
20813,2015,5,18,4,1,65,80,115,17,88.2,1007,19,cv,3,0,0
20814,2015,5,18,5,1,76,86,118,17,88.2,1008,19,NW,1,0,0
20815,2015,5,18,6,1,86,97,135,17,88.2,1008,19,NW,2,0,0
20816,2015,5,18,7,1,106,113,148,18,93.94,1008,19,cv,1,0,0
20817,2015,5,18,8,1,113,119,122,18,83.01,1009,21,cv,1,0,0
20818,2015,5,18,9,1,77,87,87,17,64.98,1010,24,cv,2,0,0
20819,2015,5,18,10,1,76,83,74,17,54.39,1010,27,cv,4,0,0
20820,2015,5,18,11,1,79,73,72,16,51.05,1009,27,NE,2,0,0
20821,2015,5,18,12,1,70,70,66,17,51.31,1009,28,cv,2,0,0
20822,2015,5,18,13,1,43,45,46,16,45.44,1008,29,cv,4,0,0
20823,2015,5,18,14,1,26,32,34,13,33.39,1008,31,cv,5,0,0
20824,2015,5,18,15,1,21,28,30,13,31.55,1006,32,cv,6,0,0
20825,2015,5,18,16,1,20,25,40,14,35.63,1006,31,SW,2,0,0
20826,2015,5,18,17,1,20,25,35,13,33.39,1005,31,SW,5,0,0
20827,2015,5,18,18,1,23,25,42,14,35.63,1005,31,cv,1,0,0
20828,2015,5,18,19,1,31,27,43,14,37.73,1005,30,SW,3,0,0
20829,2015,5,18,20,1,46,33,52,16,48.15,1005,28,cv,1,0,0
20830,2015,5,18,21,1,60,36,68,16,54.14,1006,26,cv,2,0,0
20831,2015,5,18,22,1,60,39,77,18,69.2,1006,24,cv,2,0,0
20832,2015,5,18,23,1,64,43,75,18,69.2,1007,24,cv,3,0,0
20833,2015,5,19,0,1,63,48,68,18,73.5,1006,23,cv,3,0,0
20834,2015,5,19,1,1,65,53,69,17,69.01,1006,23,cv,4,0,0
20835,2015,5,19,2,1,56,54,64,17,69.01,1005,23,cv,5,0,0
20836,2015,5,19,3,1,55,57,64,18,73.5,1005,23,cv,6,0,0
20837,2015,5,19,4,1,59,57,61,18,78.09,1005,22,cv,6,0,0
20838,2015,5,19,5,1,60,56,56,18,78.09,1005,22,cv,6,0,0
20839,2015,5,19,6,1,68,54,65,18,78.09,1006,22,SW,1,0,0
20840,2015,5,19,7,1,95,57,91,19,83.13,1006,22,cv,0,0,0
20841,2015,5,19,8,1,93,72,77,18,61.44,1006,26,cv,1,0,0
20842,2015,5,19,9,1,63,68,65,17,54.39,1007,27,cv,1,0,0
20843,2015,5,19,10,1,65,74,79,16,48.15,1007,28,SW,2,0,0
20844,2015,5,19,11,1,67,76,67,16,45.44,1007,29,SW,4,0,0
20845,2015,5,19,12,1,59,67,68,15,38.01,1006,31,SW,6,0,0
20846,2015,5,19,13,1,57,60,60,15,35.91,1006,32,cv,2,0,0
20847,2015,5,19,14,1,57,63,70,16,38.29,1005,32,cv,4,0,0
20848,2015,5,19,15,1,63,62,70,13,28.2,1004,34,cv,5,0,0
20849,2015,5,19,16,1,62,60,72,13,29.82,1003,33,cv,7,0,0
20850,2015,5,19,17,1,61,61,74,15,35.91,1003,32,SE,3,0,0
20851,2015,5,19,18,1,63,60,71,18,48.69,1003,30,SE,6,0,0
20852,2015,5,19,19,1,67,62,70,19,61.67,1004,27,SW,3,0,0
20853,2015,5,19,20,1,67,66,68,18,51.57,1005,29,SE,2,0,0
20854,2015,5,19,21,1,64,66,70,17,48.42,1005,29,SE,4,0,0
20855,2015,5,19,22,1,63,68,69,19,61.67,1007,27,cv,0,0,0
20856,2015,5,19,23,1,65,65,65,19,65.41,1008,26,cv,0,0,0
20857,2015,5,20,0,1,66,67,63,19,69.4,1008,25,cv,1,0,0
20858,2015,5,20,1,1,76,68,70,19,69.4,1008,25,SW,3,0,0
20859,2015,5,20,2,1,64,60,63,17,64.98,1008,24,SW,5,0,0
20860,2015,5,20,3,1,77,75,74,19,73.67,1008,24,NW,2,0,0
20861,2015,5,20,4,1,79,75,86,18,69.2,1008,24,cv,1,0,0
20862,2015,5,20,5,1,77,76,74,20,88.45,1008,22,SW,1,0,0
20863,2015,5,20,6,1,73,71,77,20,88.45,1008,22,cv,1,0,0
20864,2015,5,20,7,1,74,77,78,20,83.25,1009,23,cv,1,0,0
20865,2015,5,20,8,1,80,83,84,19,78.24,1009,23,cv,2,0,0
20866,2015,5,20,9,1,83,94,91,20,78.39,1010,24,SW,2,0,0
20867,2015,5,20,10,1,86,110,93,20,73.84,1010,25,cv,1,0,0
20868,2015,5,20,11,1,95,90,73,19,54.9,1010,29,cv,2,0,0
20869,2015,5,20,12,1,91,69,52,19,54.9,1010,29,SW,3,0,0
20870,2015,5,20,13,1,74,44,44,17,43.18,1009,31,cv,2,0,0
20871,2015,5,20,14,1,56,40,47,19,48.96,1008,31,SW,3,0,0
20872,2015,5,20,15,1,81,52,85,16,38.29,1007,32,cv,1,0,0
20873,2015,5,20,16,1,87,81,89,16,36.2,1005,33,SW,3,0,0
