No,year,month,day,hour,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
21723,2015,6,25,2,2,24,17,24,25,90,997,26.79999924,SE,1.100000024,0,0
21724,2015,6,25,3,2,22,22,22,24.89999962,91,996.9000244,26.5,SE,2.100000024,0,0
21725,2015,6,25,4,2,30,23,30,24.89999962,91,996.9000244,26.5,cv,0.5,0,0
21726,2015,6,25,5,2,27,23,27,24.70000076,91,996.7000122,26.29999924,SE,2.200000048,0.800000012,0.800000012
21727,2015,6,25,6,2,29,20,29,24.89999962,92,997.2000122,26.39999962,SE,3.5,0,0
21728,2015,6,25,7,2,20,19,20,25.39999962,91,997.5999756,27.10000038,SE,4.5,0,0
21729,2015,6,25,8,2,22,23,22,26.10000038,86,997.9000244,28.70000076,SE,6.200000048,0,0
21730,2015,6,25,9,2,16,22,16,24.10000038,74,998,29.29999924,SW,3.799999952,0,0
21731,2015,6,25,10,2,13,27,13,25,72,998,30.70000076,SW,8.200000047,0.100000001,0.100000001
21732,2015,6,25,11,2,15,30,15,25.10000038,76,998,29.89999962,SW,10.70000005,1.299999952,1.399999953
21733,2015,6,25,12,2,27,28,27,24.70000076,72,997.4000244,30.39999962,SE,4.199999809,0,0
21734,2015,6,25,13,2,18,34,18,24.89999962,72,997.2999878,30.60000038,SE,6.699999809,0,0
21735,2015,6,25,14,2,25,27,25,25.29999924,68,996.5,32,SE,10.39999986,0,0
21736,2015,6,25,15,2,21,27,21,24.60000038,71,996,30.5,SE,14.70000005,0,0
21737,2015,6,25,16,2,23,27,23,24.5,68,995.7000122,31.20000076,SE,17.4000001,0,0
21738,2015,6,25,17,2,24,31,24,23.5,64,995.5,31.20000076,SW,5.300000191,0,0
21739,2015,6,25,18,2,26,28,26,23.79999924,70,995.5999756,29.89999962,SE,2.799999952,0,0
21740,2015,6,25,19,2,27,27,27,24.29999924,74,996.2999878,29.5,SE,6.5,0,0
21741,2015,6,25,20,2,22,25,22,24.89999962,80,996.4000244,28.79999924,SE,10.29999995,0,0
21742,2015,6,25,21,2,24,27,24,25.10000038,82,996.7000122,28.5,SE,13.5,0,0
21743,2015,6,25,22,2,20,25,20,25,83,997,28.20000076,SE,16.79999995,0,0
21744,2015,6,25,23,2,21,24,21,25.10000038,83,997.2000122,28.29999924,SE,20.79999995,0,0
21745,2015,6,26,0,2,20,22,20,25.20000076,84,997.2000122,28.20000076,SW,3.5,0,0
21746,2015,6,26,1,2,16,24,16,24.79999924,83,997.0999756,28,SE,3.099999905,0,0
21747,2015,6,26,2,2,17,18,17,25,83,997,28.20000076,SW,3,0,0
21748,2015,6,26,3,2,19,23,19,24.89999962,83,997,28.10000038,SW,6.400000095,0,0
21749,2015,6,26,4,2,23,18,23,24.89999962,84,996.7999878,27.89999962,SW,8.900000095,0,0
21750,2015,6,26,5,2,20,16,20,25.20000076,86,997.2000122,27.79999924,SW,11.60000014,0,0
21751,2015,6,26,6,2,21,21,21,25,86,997.5999756,27.60000038,SE,1.600000024,0,0
21752,2015,6,26,7,2,22,24,22,25.20000076,86,997.5999756,27.79999924,SW,1,0,0
21753,2015,6,26,8,2,18,25,18,25.29999924,80,997.9000244,29.20000076,SW,2.899999976,0,0
21754,2015,6,26,9,2,14,27,14,24.89999962,85,998,27.70000076,SW,5.300000071,5.199999809,5.199999809
21755,2015,6,26,10,2,84,26,84,25.10000038,79,997.7999878,29.20000076,SW,7.700000166,0,0
21756,2015,6,26,11,2,NA,26,NA,24.5,67,997.4000244,31.39999962,SE,2.299999952,0,0
21757,2015,6,26,12,2,19,27,19,23.60000038,61,997.5,32.09999847,SW,3.200000048,0,0
21758,2015,6,26,13,2,21,23,21,22.70000076,55,997,33,SW,6.700000048,0,0
21759,2015,6,26,14,2,29,21,29,24.20000076,58,996.0999756,33.70000076,SW,9.700000048,0,0
21760,2015,6,26,15,2,19,26,19,24,61,995.9000244,32.59999847,SW,15.10000014,0,0
21761,2015,6,26,16,2,16,20,16,23.5,64,995.9000244,31.20000076,SE,3.700000048,0,0
21762,2015,6,26,17,2,22,20,22,24.5,64,995.4000244,32.20000076,SE,7.5,0,0
21763,2015,6,26,18,2,17,23,17,24.29999924,64,995.5,32,SW,3.900000095,0,0
21764,2015,6,26,19,2,18,25,18,24.20000076,68,995.9000244,30.79999924,SE,4.400000095,0,0
21765,2015,6,26,20,2,17,26,17,24.5,73,996.5,29.89999962,SE,8.30000019,0,0
21766,2015,6,26,21,2,12,22,12,24.70000076,76,997.5,29.39999962,SE,11.50000024,0,0
21767,2015,6,26,22,2,13,21,13,24.39999962,76,998.7000122,29.10000038,SE,15.30000019,0,0
21768,2015,6,26,23,2,9,20,9,24,76,999.2999878,28.70000076,SE,18.80000019,0,0
21769,2015,6,27,0,2,17,17,17,24.39999962,79,999,28.5,SE,22.9000001,0,0
21770,2015,6,27,1,2,15,14,15,24.79999924,81,998.7000122,28.39999962,SW,4,0,0
21771,2015,6,27,2,2,16,18,16,24.39999962,79,998.5,28.5,SW,8.800000191,0,0
21772,2015,6,27,3,2,13,24,13,24.39999962,80,998.5999756,28.20000076,SW,11.60000014,0,0
21773,2015,6,27,4,2,17,17,17,24.60000038,84,998.7999878,27.60000038,SW,13.30000019,0.100000001,0.100000001
21774,2015,6,27,5,2,21,20,21,24.70000076,85,998.9000244,27.5,SE,0.899999976,0,0
21775,2015,6,27,6,2,18,21,18,24.60000038,85,999.0999756,27.39999962,SE,2.5,0.100000001,0.100000001
21776,2015,6,27,7,2,19,15,19,25,79,999.5999756,29.10000038,SE,3.600000024,0,0
21777,2015,6,27,8,2,17,18,17,24,74,999.7999878,29.20000076,SE,7.300000072,0,0
21778,2015,6,27,9,2,21,23,21,23.89999962,68,1000.099976,30.5,SE,11.30000007,0,0
21779,2015,6,27,10,2,20,28,20,23.39999962,64,1000.200012,31.10000038,SW,4.400000095,0,0
21780,2015,6,27,11,2,14,29,14,22.70000076,60,1000.200012,31.5,SW,7.600000143,0,0
21781,2015,6,27,12,2,21,27,21,22.5,55,999.7999878,32.79999924,SW,12.79999995,0,0
21782,2015,6,27,13,2,18,28,18,23.5,56,999.2999878,33.5,SW,16.29999995,0,0
21783,2015,6,27,14,2,14,25,14,23.20000076,56,998.9000244,33.20000076,SE,4.400000095,0,0
21784,2015,6,27,15,2,14,20,14,23.70000076,58,998.7999878,33.09999847,SW,4.599999905,0,0
21785,2015,6,27,16,2,16,24,16,25,68,998.2000122,31.70000076,SE,3.799999952,0,0
21786,2015,6,27,17,2,18,23,18,24.39999962,63,998.2000122,32.40000153,SW,4.900000095,0,0
21787,2015,6,27,18,2,16,19,16,24.60000038,69,998.0999756,31,SE,4.199999809,0,0
21788,2015,6,27,19,2,16,21,16,24.79999924,73,998.7999878,30.20000076,SE,8.399999618,0,0
21789,2015,6,27,20,2,12,23,12,24.89999962,76,999.2999878,29.60000038,SE,12.39999962,0,0
21790,2015,6,27,21,2,12,20,12,24.70000076,77,999.9000244,29.20000076,SE,15.89999962,0,0
21791,2015,6,27,22,2,16,19,16,24.39999962,75,1001,29.29999924,SE,19.89999962,0,0
21792,2015,6,27,23,2,11,18,11,23.70000076,73,1001.400024,29.10000038,SW,4.099999905,0,0
21793,2015,6,28,0,2,16,22,16,24.20000076,77,1001.099976,28.70000076,SE,2.900000095,0,0
21794,2015,6,28,1,2,13,19,13,24.5,80,1000.799988,28.29999924,SE,5.700000047,0,0
21795,2015,6,28,2,2,12,19,12,24.39999962,82,1000.400024,27.79999924,SE,7.499999999,0,0
21796,2015,6,28,3,2,12,21,12,24.20000076,83,1000.400024,27.39999962,SW,0.899999976,0,0
21797,2015,6,28,4,2,14,22,14,24.39999962,85,1000.799988,27.20000076,SW,1.599999964,0,0
21798,2015,6,28,5,2,14,20,14,24.5,86,1001.299988,27.10000038,SE,0.699999988,0,0
21799,2015,6,28,6,2,20,23,20,24.60000038,86,1001.5,27.20000076,SW,0.600000024,0,0
21800,2015,6,28,7,2,15,21,15,25.60000038,85,1002.200012,28.39999962,cv,0.5,0,0
21801,2015,6,28,8,2,14,22,14,24.5,77,1002.599976,29,SW,3.5,0,0
21802,2015,6,28,9,2,15,26,15,24.70000076,75,1002.5,29.70000076,SW,5.399999976,0,0
21803,2015,6,28,10,2,23,22,23,24.29999924,68,1002.299988,31,SW,8.100000024,0,0
21804,2015,6,28,11,2,27,31,27,23.60000038,61,1002,32.09999847,SW,10.80000007,0,0
21805,2015,6,28,12,2,18,30,18,23,57,1001.099976,32.70000076,SW,14.50000012,0,0
21806,2015,6,28,13,2,18,23,18,23.60000038,57,1000.700012,33.29999924,SW,17.80000007,0,0
21807,2015,6,28,14,2,22,20,22,23,55,1000.099976,33.29999924,SE,3.900000095,0,0
21808,2015,6,28,15,2,21,31,21,23.70000076,56,999.5,33.79999924,SW,3.200000048,0,0
21809,2015,6,28,16,2,19,28,19,23,55,999.0999756,33.29999924,SW,8.000000239,0,0
21810,2015,6,28,17,2,14,26,14,23.60000038,58,998.4000244,33,SE,4.199999809,0,0
21811,2015,6,28,18,2,16,24,16,23.5,61,998.5999756,32,SE,7.899999857,0,0
21812,2015,6,28,19,2,17,26,17,24,67,998.9000244,30.89999962,SE,11.49999976,0,0
21813,2015,6,28,20,2,15,29,15,24.20000076,71,999.4000244,30.10000038,SE,15.99999976,0,0
21814,2015,6,28,21,2,14,28,14,24.39999962,73,1000.099976,29.79999924,SE,20.89999986,0,0
21815,2015,6,28,22,2,9,24,9,24.29999924,74,1000.900024,29.5,SE,25.49999976,0,0
21816,2015,6,28,23,2,12,25,12,24.29999924,76,1001,29,SE,28.99999976,0,0
21817,2015,6,29,0,2,9,18,9,24.29999924,77,1000.599976,28.79999924,SE,32.59999967,0,0
21818,2015,6,29,1,2,9,16,9,24.39999962,79,1000.299988,28.5,SW,3.599999905,0,0
21819,2015,6,29,2,2,14,18,14,24.5,80,999.9000244,28.29999924,SE,3,0,0
21820,2015,6,29,3,2,17,24,17,24.60000038,81,999.7000122,28.20000076,SE,6.099999905,0,0
21821,2015,6,29,4,2,6,15,6,24.5,82,999.7000122,27.89999962,SW,1.799999952,0,0
21822,2015,6,29,5,2,7,16,7,24.20000076,82,1000.099976,27.60000038,SW,3.299999952,0,0
21823,2015,6,29,6,2,7,15,7,24,83,1000.5,27.20000076,cv,0.400000006,0,0
21824,2015,6,29,7,2,9,17,9,24.89999962,85,1001.099976,27.70000076,NE,0.699999988,0,0
21825,2015,6,29,8,2,10,16,10,23.70000076,71,1001.200012,29.60000038,SW,2.700000048,0,0
21826,2015,6,29,9,2,10,17,10,23.70000076,68,1001.299988,30.29999924,SW,5.600000143,0,0
21827,2015,6,29,10,2,16,19,16,23.29999924,63,1000.900024,31.20000076,SW,8.200000048,0,0
21828,2015,6,29,11,2,24,24,24,22.70000076,58,1000.5,32.09999847,SW,11.10000014,0,0
21829,2015,6,29,12,2,29,31,29,22.10000038,53,999.9000244,33,SW,13.9000001,0,0
21830,2015,6,29,13,2,40,32,40,22.79999924,54,998.9000244,33.40000153,SE,3,0,0
21831,2015,6,29,14,2,28,35,28,23.39999962,56,998,33.40000153,SW,2.700000048,0,0
21832,2015,6,29,15,2,29,34,29,23.70000076,58,997.2000122,33.09999847,SW,5.5,0,0
21833,2015,6,29,16,2,18,39,18,23.39999962,58,996.5,32.79999924,SE,3.5,0,0
21834,2015,6,29,17,2,26,32,26,23.20000076,56,996,33.20000076,SW,5,0,0
21835,2015,6,29,18,2,23,36,23,24.70000076,67,996.0999756,31.60000038,SE,4.199999809,0,0
21836,2015,6,29,19,2,21,38,21,24.89999962,71,996.5999756,30.79999924,SE,7.899999857,0,0
21837,2015,6,29,20,2,23,36,23,25,75,997.5,30,SE,11.59999991,0,0
21838,2015,6,29,21,2,15,30,15,25.20000076,77,998.2000122,29.70000076,SE,15.69999981,0,0
21839,2015,6,29,22,2,16,21,16,25.20000076,77,998.9000244,29.70000076,SW,4.699999809,0,0
21840,2015,6,29,23,2,17,25,17,24.29999924,74,999.2999878,29.5,SW,8.799999714,0,0
21841,2015,6,30,0,2,20,23,20,24.29999924,76,998.7999878,29,SE,4.099999905,0,0
21842,2015,6,30,1,2,18,24,18,24.60000038,78,998.5,28.89999962,SW,4.300000191,0,0
21843,2015,6,30,2,2,17,23,17,24.60000038,80,997.7000122,28.39999962,SE,3.400000095,0,0
21844,2015,6,30,3,2,13,28,13,24.60000038,80,997.5999756,28.39999962,SE,7.100000143,0,0
21845,2015,6,30,4,2,14,26,14,24.39999962,80,997.5999756,28.20000076,SW,3.099999905,0,0
21846,2015,6,30,5,2,12,25,12,24.10000038,79,997.5999756,28.10000038,SW,5.899999857,0,0
21847,2015,6,30,6,2,17,24,17,24.10000038,80,998.0999756,27.89999962,SW,7.699999809,0,0
21848,2015,6,30,7,2,14,25,14,24.10000038,78,998.5,28.39999962,SW,8.799999833,0,0
21849,2015,6,30,8,2,17,20,17,23.79999924,72,998.7000122,29.39999962,SW,11.29999983,0,0
21850,2015,6,30,9,2,21,22,21,24.39999962,72,998.9000244,30.10000038,SW,12.99999988,0,0
21851,2015,6,30,10,2,19,24,19,23.79999924,66,998.9000244,30.89999962,SW,16.39999998,0,0
21852,2015,6,30,11,2,22,25,22,23.5,60,998.7000122,32.29999924,SW,20.30000007,0,0
21853,2015,6,30,12,2,20,23,20,22.5,55,997.9000244,32.79999924,SW,24.80000007,0,0
21854,2015,6,30,13,2,23,29,23,23.29999924,55,996.9000244,33.59999847,SW,27.39999998,0,0
21855,2015,6,30,14,2,24,26,24,23,53,995.7999878,34,SW,31.39999998,0,0
21856,2015,6,30,15,2,28,23,28,23.79999924,59,995.2999878,32.90000153,SE,3.700000048,0,0
21857,2015,6,30,16,2,29,33,29,24.20000076,57,994.5999756,34,SW,4.099999905,0,0
21858,2015,6,30,17,2,25,33,25,24.89999962,65,994.5,32.40000153,SE,4.300000191,0,0
21859,2015,6,30,18,2,31,30,31,25.39999962,70,994.2999878,31.60000038,SE,7.900000096,0,0
21860,2015,6,30,19,2,33,31,33,25.20000076,71,994.9000244,31.10000038,SE,12,0,0
21861,2015,6,30,20,2,37,42,37,25.10000038,72,995.4000244,30.79999924,SE,14.79999995,0,0
21862,2015,6,30,21,2,39,43,39,25,75,995.9000244,30,SE,17.20000005,0,0
21863,2015,6,30,22,2,27,42,27,25.10000038,76,996.7000122,29.89999962,SE,20.20000005,0,0
21864,2015,6,30,23,2,25,33,25,24.60000038,75,996.9000244,29.60000038,SE,23.10000014,0,0
21865,2015,7,1,0,2,19,28,19,24.70000076,76,997,29.39999962,SE,26.50000024,0,0
21866,2015,7,1,1,2,19,23,19,24.29999924,76,996.5999756,29,SW,3.200000048,0,0
21867,2015,7,1,2,2,16,24,16,24.39999962,78,996.0999756,28.70000076,SE,2.599999905,0,0
21868,2015,7,1,3,2,18,29,18,24.5,79,995.5999756,28.60000038,SW,3.299999952,0,0
21869,2015,7,1,4,2,22,23,22,24.79999924,81,995.2999878,28.39999962,SE,2.599999905,0,0
21870,2015,7,1,5,2,17,24,17,24.60000038,81,995.7000122,28.20000076,SW,2.200000048,0,0
21871,2015,7,1,6,2,12,25,12,24.70000076,83,996.4000244,27.89999962,SW,4,0,0
21872,2015,7,1,7,2,9,18,9,25.10000038,82,996.7999878,28.5,SE,1.5,0,0
21873,2015,7,1,8,2,13,22,13,24.5,73,996.7000122,29.89999962,SE,4.099999905,0,0
21874,2015,7,1,9,2,14,19,14,24.60000038,70,996.5,30.79999924,SW,3.200000048,0,0
21875,2015,7,1,10,2,19,20,19,24,65,996.2999878,31.39999962,SW,6.5,0,0
21876,2015,7,1,11,2,18,22,18,23.39999962,58,995.7000122,32.79999924,SW,9.900000095,0,0
21877,2015,7,1,12,2,19,25,19,22.39999962,54,995.4000244,33,SW,14.20000029,0,0
21878,2015,7,1,13,2,19,19,19,23.39999962,56,994.7999878,33.40000153,SW,15.90000033,0,0
21879,2015,7,1,14,2,17,24,17,23.10000038,54,993.7999878,33.79999924,SW,17.80000031,0,0
21880,2015,7,1,15,2,20,24,20,24,59,993.0999756,33.20000076,SE,2.400000095,0,0
21881,2015,7,1,16,2,26,26,26,24.10000038,56,992.4000244,34.20000076,SE,5.100000143,0,0
21882,2015,7,1,17,2,38,25,38,25.10000038,63,992,33.20000076,SE,8.800000191,0,0
21883,2015,7,1,18,2,24,32,24,25.39999962,66,992.5999756,32.59999847,SE,11.4000001,0,0
21884,2015,7,1,19,2,32,31,32,25.39999962,70,993.2000122,31.60000038,SE,14.5,0,0
21885,2015,7,1,20,2,26,34,26,25.5,74,993.7999878,30.70000076,SE,17.4000001,0,0
21886,2015,7,1,21,2,19,37,19,25.60000038,77,994.4000244,30.10000038,SE,20.80000019,0,0
21887,2015,7,1,22,2,15,36,15,25.5,78,995.0999756,29.79999924,SE,25.10000038,0,0
21888,2015,7,1,23,2,18,31,18,25.29999924,79,995.7000122,29.39999962,SE,28.30000043,0,0
21889,2015,7,2,0,2,19,22,19,24.5,75,995.7000122,29.5,SE,32.50000024,0,0
21890,2015,7,2,1,2,14,18,14,24.70000076,77,995,29.20000076,SE,36.80000043,0,0
21891,2015,7,2,2,2,18,20,18,24.79999924,78,994.5999756,29.10000038,SE,40.50000048,0,0
21892,2015,7,2,3,2,16,22,16,24.70000076,79,994.2999878,28.79999924,SW,2.900000095,0,0
21893,2015,7,2,4,2,15,20,15,24.79999924,80,994.2000122,28.70000076,SE,2.5,0,0
21894,2015,7,2,5,2,15,17,15,24.79999924,80,994.2999878,28.70000076,SW,3.099999905,0,0
21895,2015,7,2,6,2,16,16,16,25,82,994.5999756,28.39999962,SE,2.099999905,0,0
21896,2015,7,2,7,2,15,22,15,25,81,994.7999878,28.60000038,SE,3.699999929,0,0
21897,2015,7,2,8,2,18,26,18,25.39999962,75,995.0999756,30.39999962,SE,5.599999905,0,0
21898,2015,7,2,9,2,19,28,19,24.39999962,67,995,31.29999924,SW,3,0,0
21899,2015,7,2,10,2,28,28,28,24.10000038,62,995.2000122,32.40000153,SW,5.700000048,0,0
21900,2015,7,2,11,2,26,32,26,24,59,994.7999878,33.20000076,SW,9.600000143,0,0
21901,2015,7,2,12,2,21,30,21,24.10000038,57,994.2000122,33.90000153,SW,13.20000005,0,0
21902,2015,7,2,13,2,20,29,20,22.60000038,50,993.7999878,34.59999847,SW,17.79999995,0,0
21903,2015,7,2,14,2,22,22,22,24.20000076,57,993.2999878,34,SE,3.799999952,0,0
21904,2015,7,2,15,2,24,25,24,24.79999924,58,992.5,34.29999924,SE,8.499999761,0,0
21905,2015,7,2,16,2,24,NA,24,25.60000038,64,992.0999756,33.40000153,SE,11.69999981,0,0
21906,2015,7,2,17,2,23,25,23,25.10000038,64,991.7999878,32.90000153,SE,15.69999981,0,0
21907,2015,7,2,18,2,16,28,16,25.5,68,992.0999756,32.20000076,SE,20,0,0
21908,2015,7,2,19,2,22,28,22,25.29999924,70,992.7000122,31.5,SE,23.29999995,0,0
21909,2015,7,2,20,2,25,34,25,25.60000038,75,993.4000244,30.60000038,SE,27,0,0
21910,2015,7,2,21,2,25,29,25,25.39999962,76,994.2000122,30.20000076,SE,31.19999981,0,0
21911,2015,7,2,22,2,31,44,31,25,75,994.5999756,30,SE,34.39999986,0,0
21912,2015,7,2,23,2,17,37,17,24.60000038,74,994.7000122,29.79999924,SE,36.99999976,0,0
21913,2015,7,3,0,2,16,30,16,24.29999924,74,994.4000244,29.5,SE,40.09999967,0,0
21914,2015,7,3,1,2,15,22,15,24.70000076,78,994.2999878,29,SE,43.09999967,0,0
21915,2015,7,3,2,2,18,19,18,24.79999924,78,994.0999756,29.10000038,SW,4,0,0
21916,2015,7,3,3,2,18,17,18,24.60000038,79,994.0999756,28.70000076,SE,2.299999952,0,0
21917,2015,7,3,4,2,14,22,14,24.89999962,81,994.0999756,28.5,SW,2,0,0
21918,2015,7,3,5,2,15,21,15,25.10000038,82,994,28.5,SW,3.5,0,0
21919,2015,7,3,6,2,21,25,21,25.20000076,83,994.0999756,28.39999962,SW,4.199999988,0,0
21920,2015,7,3,7,2,18,26,18,25.70000076,82,994.5999756,29.20000076,SE,0.899999976,0,0
21921,2015,7,3,8,2,15,26,15,25.10000038,76,994.7999878,29.79999924,SE,3.399999976,0,0
21922,2015,7,3,9,2,24,23,24,25.20000076,72,995.0999756,30.89999962,SW,2.299999952,0,0
21923,2015,7,3,10,2,26,28,26,24.89999962,69,995.0999756,31.29999924,SE,2.5,0,0
21924,2015,7,3,11,2,31,28,31,24.70000076,66,994.9000244,31.89999962,SE,4.200000048,0,0
21925,2015,7,3,12,2,38,39,38,25,65,994.7000122,32.5,SE,6.900000096,0,0
21926,2015,7,3,13,2,36,42,36,24,56,994.2000122,34.09999847,SW,4.300000191,0,0
21927,2015,7,3,14,2,36,39,36,24.20000076,57,993.7000122,34,SW,8.300000191,0,0
21928,2015,7,3,15,2,23,41,23,24.10000038,56,993.0999756,34.20000076,SW,12.20000029,0,0
21929,2015,7,3,16,2,14,30,14,24.79999924,61,992.5,33.40000153,SE,5,0,0
21930,2015,7,3,17,2,23,27,23,23.20000076,60,992.2999878,32,SW,5.400000095,0,0
21931,2015,7,3,18,2,21,33,21,23.79999924,64,992.4000244,31.5,SE,3.799999952,0,0
21932,2015,7,3,19,2,29,28,29,25.10000038,72,992.2999878,30.79999924,SE,7.399999857,0,0
21933,2015,7,3,20,2,38,33,38,25.70000076,77,992.9000244,30.20000076,SE,10.39999986,0,0
21934,2015,7,3,21,2,28,32,28,26,80,993.4000244,29.89999962,SE,12.79999995,0,0
21935,2015,7,3,22,2,25,30,25,25.39999962,78,993.7999878,29.70000076,SW,4.900000095,0,0
21936,2015,7,3,23,2,29,24,29,25,78,994.4000244,29.29999924,SE,2.900000095,0,0
21937,2015,7,4,0,2,20,24,20,25.39999962,81,994.5999756,29.10000038,SE,5,0,0
21938,2015,7,4,1,2,21,25,21,25.60000038,83,994.0999756,28.79999924,SE,8.200000048,0,0
21939,2015,7,4,2,2,19,25,19,25.20000076,81,993.9000244,28.79999924,SE,12.79999995,0,0
21940,2015,7,4,3,2,17,20,17,25.29999924,82,993.5999756,28.70000076,SE,14.59999991,0,0
21941,2015,7,4,4,2,16,22,16,25,81,993.7999878,28.60000038,SW,3.900000095,0,0
21942,2015,7,4,5,2,22,25,22,24.79999924,81,994,28.39999962,SW,7,0,0
21943,2015,7,4,6,2,17,23,17,24.39999962,81,994.0999756,28,SE,2.299999952,0,0
21944,2015,7,4,7,2,21,21,21,24.5,77,994.4000244,29,SE,4,0,0
21945,2015,7,4,8,2,19,20,19,24.10000038,71,994.7999878,30,SW,2.599999905,0,0
21946,2015,7,4,9,2,17,26,17,24.70000076,71,995,30.60000038,SE,2.5,0,0
21947,2015,7,4,10,2,25,31,25,24.39999962,66,995.0999756,31.60000038,SE,4.399999976,0,0
21948,2015,7,4,11,2,28,37,28,24.29999924,65,995.2000122,31.79999924,SE,6.899999976,0,0
21949,2015,7,4,12,2,33,33,33,24.60000038,64,995,32.29999924,SE,9.100000024,0,0
21950,2015,7,4,13,2,31,36,31,23.10000038,54,994.2999878,33.79999924,SW,4.199999809,0,0
21951,2015,7,4,14,2,23,36,23,23.89999962,59,993.7999878,33,SW,8.199999809,0,0
21952,2015,7,4,15,2,19,32,19,24.10000038,63,993.0999756,32.09999847,SE,4.699999809,0,0
21953,2015,7,4,16,2,25,26,25,23.89999962,61,992.5999756,32.40000153,SE,7.799999714,0,0
21954,2015,7,4,17,2,19,24,19,24.29999924,65,992.4000244,31.70000076,SE,10.69999981,0,0
21955,2015,7,4,18,2,21,25,21,23.89999962,66,992.7999878,31.10000038,SW,4.800000191,0,0
21956,2015,7,4,19,2,27,33,27,24.29999924,70,993.4000244,30.5,SW,7.800000191,0,0
21957,2015,7,4,20,2,22,29,22,24.20000076,72,994.4000244,29.89999962,SE,2,0,0
21958,2015,7,4,21,2,22,28,22,24.5,78,994.5999756,28.79999924,SE,3.899999976,0,0
21959,2015,7,4,22,2,22,31,22,24.89999962,81,995.4000244,28.5,SE,5.799999952,0,0
21960,2015,7,4,23,2,23,26,23,25,81,995.7000122,28.60000038,SE,7.199999928,0,0
21961,2015,7,5,0,2,15,23,15,25,83,995.5999756,28.20000076,NW,0.899999976,0,0
21962,2015,7,5,1,2,22,21,22,25.10000038,86,995.0999756,27.70000076,SW,0.600000024,0,0
21963,2015,7,5,2,2,21,28,21,25.29999924,89,995.2000122,27.29999924,NE,0.699999988,0,0
21964,2015,7,5,3,2,18,27,18,25.10000038,85,994.7999878,27.89999962,SE,2,0,0
21965,2015,7,5,4,2,20,27,20,24.5,80,994.7999878,28.29999924,SW,2.5,0,0
21966,2015,7,5,5,2,20,21,20,24.29999924,81,995.0999756,27.89999962,SE,1.700000048,0,0
21967,2015,7,5,6,2,63,44,63,24.70000076,88,995.5,26.89999962,NW,1,0,0
21968,2015,7,5,7,2,43,50,43,24.79999924,86,995.9000244,27.39999962,NE,0.699999988,0,0
21969,2015,7,5,8,2,32,34,32,24.39999962,80,996.0999756,28.20000076,SW,1.200000048,0,0
21970,2015,7,5,9,2,17,32,17,24.89999962,82,996.5,28.29999924,NW,1.299999952,0,0
21971,2015,7,5,10,2,14,34,14,24.60000038,87,996.5,27,SW,3.299999952,0.300000012,0.300000012
21972,2015,7,5,11,2,17,26,17,25,91,995.9000244,26.60000038,NW,1.600000024,0.5,0.800000012
21973,2015,7,5,12,2,24,26,24,24.60000038,83,995.5999756,27.79999924,NW,3.800000072,0,0
21974,2015,7,5,13,2,30,32,30,25.10000038,77,995.0999756,29.60000038,NW,6.100000024,0,0
21975,2015,7,5,14,2,32,40,32,23.79999924,64,994.5,31.5,NW,8,0,0
21976,2015,7,5,15,2,27,39,27,23.20000076,56,993.7000122,33.20000076,NW,9.200000048,0,0
21977,2015,7,5,16,2,37,32,37,23.79999924,65,993.4000244,31.20000076,SE,1.600000024,0,0
21978,2015,7,5,17,2,20,32,20,24.5,88,993.5,26.70000076,NW,4.099999905,4.400000095,4.400000095
21979,2015,7,5,18,2,21,30,21,24.10000038,91,993.5,25.70000076,NW,5.999999881,10.80000019,15.20000029
21980,2015,7,5,19,2,36,38,36,24.20000076,91,993.9000244,25.79999924,NW,8.999999881,0.100000001,15.30000029
21981,2015,7,5,20,2,42,42,42,24.39999962,91,994.2000122,26,NW,11.19999993,0,0
21982,2015,7,5,21,2,53,39,53,24.39999962,90,995.0999756,26.20000076,NW,12.79999995,0,0
21983,2015,7,5,22,2,25,40,25,23.79999924,89,995.5,25.79999924,NW,15.79999995,0,0
21984,2015,7,5,23,2,24,34,24,22.79999924,87,995.7000122,25.20000076,NE,2.400000095,0,0
21985,2015,7,6,0,2,22,NA,22,22.70000076,88,995.5999756,24.89999962,NW,3.099999905,0,0
21986,2015,7,6,1,2,23,NA,23,22.29999924,87,995,24.70000076,NW,7.19999981,0,0
21987,2015,7,6,2,2,17,NA,17,22.10000038,87,994.9000244,24.5,NW,9.799999715,0,0
21988,2015,7,6,3,2,16,NA,16,21.89999962,85,994.5999756,24.60000038,NE,2.700000048,0,0
21989,2015,7,6,4,2,11,NA,11,21.79999924,86,994.2999878,24.29999924,NW,3,0,0
21990,2015,7,6,5,2,12,NA,12,21.20000076,85,994.5,23.89999962,NW,7.199999809,0,0
21991,2015,7,6,6,2,14,NA,14,20.89999962,83,995.0999756,24,NE,2.5,0,0
21992,2015,7,6,7,2,9,NA,9,20.70000076,82,995.2999878,24,NE,4.799999952,0,0
21993,2015,7,6,8,2,9,NA,9,20.79999924,79,995.2999878,24.70000076,NE,6.799999952,0,0
